"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AG1","AJ1","AW1","GA1","GD1","GD2","GD3","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","MW4","MW5","OC1","REM","EQD"
"72565003017","1995-03-25T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0046,5","02438,5,M,N","016000,5,N,1","+0083,5","-0089,5","10055,5","01,0000,9,5",,,"1,000",,,,"3,99,5,+02438,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10071,1,08273,5","8,1,019,1,+999,9","00,1",,,,,"0087,1","AWY01758019 WSHFT 2014;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-25T22:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0067,5","02286,5,M,N","016000,5,N,1","+0089,5","-0083,5","10050,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+02286,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10068,1,08270,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-25T23:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0077,5","02438,5,M,N","016000,5,N,1","+0078,5","-0078,5","10055,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+02438,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10064,1,08268,5",,"00,1",,,,,"0097,1",,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T00:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0082,5","22000,5,M,N","016000,5,N,1","+0067,5","-0067,5","10058,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"0,99,5,+99999,9,9",,,,"999,M,+0094,1","999,N,-0023,1","10064,1,08268,5","6,1,007,1,+999,9","00,1",,,,,,"AWY030CLR BLO 120 56007 10049 20028;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T01:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","320,5,N,0088,5","22000,5,M,N","016000,5,N,1","+0050,5","-0050,5","10073,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02438,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10075,1,08276,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T02:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","310,5,N,0077,5","02591,5,M,N","016000,5,N,1","+0044,5","-0061,5","10076,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+02591,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10081,1,08281,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T03:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","310,5,N,0057,5","02591,5,M,N","016000,5,N,1","+0050,5","-0067,5","10081,5","01,0000,9,5",,,"1,000",,,,"4,99,5,+02591,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,08290,5","3,1,023,1,+999,9","00,1",,,,,,"AWY00653023;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T04:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0077,5","01981,5,M,N","016000,5,N,1","+0056,5","-0083,5","10083,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01981,5,9","4,99,5,+02286,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,08293,5",,"00,1",,,,,"0108,1",,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T05:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0082,5","01676,5,M,N","016000,5,N,1","+0050,5","-0094,5","10085,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01676,5,2","4,99,5,+02134,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10102,1,08298,5",,"00,1",,,,,"0133,1","AWY027BKN V SCT PK WND 0126/0450;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","010,5,N,0113,5","01829,5,M,N","016000,5,N,1","+0033,5","-0072,5","10090,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"2,99,5,+01463,5,9","4,99,5,+01829,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0094,1","240,N,-0022,1","10102,1,08298,5","1,1,009,1,+999,9",,,,,,"0138,1","SYN027 333 10094 21022 555 92606;AWY03551009 10049 20028 PK WND 3635/0514;","N01 00000JPWTH 0"
"72565003017","1995-03-26T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0108,5","00762,5,M,N","005600,5,N,1","-0006,5","-0022,5","10100,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00183,5,9","3,99,5,+00762,5,9","4,99,5,+01341,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10108,1,08305,5",,"45,5","71,5",,,,,"AWY032SB09 PCPN 0000 PK WND 0133/0617;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0118,5","00610,5,M,N","003200,5,N,1","-0017,5","-0033,5","10106,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00396,5,9","3,99,5,+00610,5,9","4,99,5,+00792,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10112,1,08307,5",,"45,5","71,5",,,,"0154,1","AWY027PCPN 0000 PK WND 3630/0751;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T08:20:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,1,N,0087,1","00210,1,M,N","001207,1,N,1","-0028,1","-0034,1","10106,1",,,,"0,999",,,,"3,99,1,+00210,9,2","4,99,1,+00420,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10115,1,08281,1",,"45,1","71,1",,,,,"AWY037BKN V OVC PCPN 0000 PK WND 3527/0805;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-26T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0113,5","00122,5,M,N","001200,5,N,1","-0033,5","-0039,5","10109,5","01,0000,9,5","06,9999,2,9",,"3,001",,,,"5,99,5,+00122,5,9",,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10115,1,08310,5","1,1,009,1,+999,9","45,5","71,5",,,,,"AWY04951009 6000/ SEMMB41 PCPN 0000 PK WND 3527/0805 $;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T10:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0093,5","00213,5,M,N","001200,5,N,1","-0033,5","-0039,5","10113,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00213,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10119,1,08314,5",,"45,5","71,5",,,,,"AWY029PCPN 0000 PK WND 3526/0856 $;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T10:24:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0133,1","00540,1,9,N","002414,1,N,1","-0039,1","-0045,1","10120,1",,,,"0,999",,,,"2,99,1,+00210,9,9","3,99,1,+00540,9,9","4,99,1,+01230,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10122,1,08287,1",,"45,1","71,1",,,,,"AWY039BKN V SCT PCPN 0000 PK WND 3429/1024 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-26T10:58:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0077,1","00900,1,M,N","004828,1,N,1","-0045,1","-0050,1","10127,1",,,,"0,999",,,,"3,99,1,+00900,9,2","3,99,1,+01170,9,9","4,99,1,+01440,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10125,1,08290,1",,"45,1","71,1",,,,,"AWY022BKN V OVC PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-26T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0093,5","00853,5,M,N","004000,5,N,1","-0044,5","-0050,5","10126,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+00853,5,9","4,99,5,+01128,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10125,1,08319,5",,"45,5","71,5",,,,,"AWY029PCPN 0000 PK WND 3429/1024 $;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T11:40:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0056,1","00840,1,M,N","004023,1,N,1","-0045,1","-0056,1","10136,1",,,,"0,999",,,,"3,99,1,+00840,9,9","4,99,1,+01020,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10132,1,08296,1",,"45,1","71,1",,,,,"AWY012PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-26T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0067,5","00975,5,M,N","005600,5,N,1","-0039,5","-0056,5","10134,5","01,0000,9,5","06,9999,2,9",,"3,001",,,,"3,99,5,+00975,5,9","4,99,5,+01829,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0094,1","999,N,-0045,1","10135,1,08327,5","3,1,017,1,+999,9","45,5","71,5",,,,,"AWY03653017 6000/ 10049 20024 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-26T13:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0062,5","01036,5,M,N","016000,5,9,9","-0039,5","-0061,5","10148,5","01,0000,9,5",,,,,,,"4,99,5,+01036,5,9",,,,,,"99999,9,08334,5",,"71,5",,,,,,,"N01 04000JPWTH 0"
"72565003017","1995-03-26T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0052,5","01372,5,M,N","016000,5,N,1","-0033,5","-0067,5","10154,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+01372,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10149,1,08339,5",,"71,5",,,,,,"AWY012PCPN 0000 $;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-26T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0072,5","22000,5,M,N","016000,5,N,1","-0028,5","-0078,5","10153,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"2,99,5,+01676,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10149,1,08339,5","1,1,013,1,+999,9","00,1",,,,,,"AWY02951013 6000/ SE33 PCPN 0000 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0082,5","22000,5,M,N","016000,5,N,1","-0028,5","-0067,5","10155,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+01829,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10152,1,08342,5",,"00,1",,,,,,"AWY020SB10E37 PCPN 0000 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0108,5","01676,5,M,N","016000,5,N,1","-0006,5","-0072,5","10153,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+01676,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10152,1,08342,5",,"00,1",,,,,"0133,1","AWY037SB02E33 PCPN 0000 PK WND 3626/1652 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0108,5","01829,5,M,N","016000,5,N,1","+0000,5","-0072,5","10160,5","01,0000,9,5","06,9999,2,9",,"3,001",,,,"3,99,5,+01829,5,9","4,99,5,+02438,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0033,1","999,N,-0045,1","10159,1,08347,5","1,1,007,1,+999,9","71,5",,,,,"0133,1","AWY05851007 6000/ 10038 20024 SB27 PCPN 0000 PK WND 0128/1701 $;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-26T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0098,5","01981,5,M,N","016000,5,N,1","+0006,5","-0078,5","10171,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01981,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10159,1,08347,5",,"00,1",,,,,"0128,1","AWY034SE23 PCPN 0000 PK WND 0226/1812 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0098,5","01829,5,M,N","016000,5,N,1","+0011,5","-0061,5","10172,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+01433,5,9","4,99,5,+01829,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10163,1,08351,5",,"00,1",,,,,"0128,1","AWY022OVC V BKN PCPN 0000 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0077,5","02134,5,M,N","016000,5,N,1","+0022,5","-0056,5","10172,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"2,99,5,+01676,5,9","4,99,5,+02134,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10159,1,08347,5","0,1,002,1,+999,9","00,1",,,,,"0118,1","AWY01450002 6000/ $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T22:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0062,5","01494,5,M,N","016000,5,N,1","+0028,5","-0072,5","10168,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01494,5,2","3,99,5,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10159,1,08347,5",,"00,1",,,,,,"AWY012BKN V SCT $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-26T23:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0052,5","01676,5,M,N","016000,5,N,1","+0028,5","-0089,5","10172,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+01676,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10159,1,08347,5",,"00,1",,,,,,"AWY002$;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T00:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","030,5,N,0052,5","01829,5,M,N","016000,5,N,1","+0028,5","-0083,5","10177,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"4,99,5,+01829,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0038,1","999,N,-0045,1","10166,1,08354,5","3,1,003,1,+999,9","00,1",,,,,,"AWY02653003 6000/ 10039 20024 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T01:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","350,5,N,0021,5","01829,5,M,N","016000,5,N,1","+0028,5","-0072,5","10185,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01829,5,9","4,99,5,+02134,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,1,08359,5",,"71,5",,,,,,"AWY017SB54 PCPN 0000 $;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-27T02:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","020,5,N,0031,5","01829,5,M,N","016000,5,N,1","+0017,5","-0083,5","10190,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+01829,5,2","3,99,5,+02286,5,9","4,99,5,+02743,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,1,08363,5",,"00,1",,,,,,"AWY022BKN V SCT PCPN 0000 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T03:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","02134,5,M,N","016000,5,N,1","+0006,5","-0078,5","10201,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"4,99,5,+02134,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,1,08371,5","1,1,018,1,+999,9","00,1",,,,,,"AWY01451018 6000/ $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T04:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0046,5","02134,5,M,N","016000,5,N,1","+0006,5","-0089,5","10209,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+02134,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08376,5",,"00,1",,,,,,"AWY002$;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T05:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","010,5,N,0052,5","22000,5,M,N","016000,5,9,9","-0011,5","-0094,5","10212,5","01,0000,9,5",,,,,,,"2,99,5,+01981,5,9",,,,,,"99999,9,08380,5",,,,,,,,,"N01 00000JPWTH 0"
"72565003017","1995-03-27T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","020,5,N,0052,5","22000,5,M,N","016000,5,N,1","-0022,5","-0100,5","10217,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"2,99,5,+02134,5,9",,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0039,1","240,N,-0044,1","10200,1,08383,5","1,1,013,1,+999,9",,,,,,,"SYN027 333 10039 21044 555 92706;AWY02651013 6000/ 10039 20024 $;","N01 00000JPWTH 0"
"72565003017","1995-03-27T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","040,5,N,0036,5","22000,5,M,N","016000,5,N,1","-0044,5","-0100,5","10221,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10203,1,08386,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","160,5,N,0026,5","22000,5,M,N","016000,5,N,1","-0056,5","-0100,5","10226,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10203,1,08386,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0021,5","22000,5,M,N","016000,5,N,1","-0050,5","-0100,5","10222,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10207,1,08388,5","1,1,005,1,+999,9","00,1",,,,,,"AWY020CLR BLO 120 51005 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T10:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","110,5,N,0026,5","22000,5,M,N","016000,5,N,1","-0072,5","-0111,5","10228,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10207,1,08388,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","130,5,N,0026,5","22000,5,M,N","016000,5,N,1","-0078,5","-0117,5","10228,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10207,1,08388,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","160,5,N,0036,5","22000,5,M,N","016000,5,N,1","-0083,5","-0111,5","10236,5","01,0000,9,5","06,0000,9,1",,"4,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0039,1","120,N,-0094,1","10210,1,08391,5","3,1,004,1,+999,9",,,,,,,"SYN027 333 10039 21094 555 92712;AWY032CLR BLO 120 53004 10039 20015 $;","N01 00000JPWTH 0"
"72565003017","1995-03-27T13:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","160,5,N,0046,5","22000,5,M,N","016000,5,N,1","-0089,5","-0117,5","10241,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10217,1,08397,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0036,5","22000,5,M,N","016000,5,N,1","-0067,5","-0094,5","10239,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10217,1,08397,5",,"00,1",,,,,,"AWY014CLR BLO 120 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","110,5,N,0041,5","22000,5,M,N","016000,5,N,1","-0017,5","-0083,5","10236,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10220,1,08400,5","1,1,009,1,+999,9","00,1",,,,,,"AWY020CLR BLO 120 51009 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","090,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0000,5","-0089,5","10231,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08403,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","060,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0017,5","-0089,5","10234,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08403,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","060,5,N,0046,5","22000,5,M,N","016000,5,N,1","+0028,5","-0094,5","10229,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0028,1","240,N,-0094,1","10220,1,08400,5","0,1,001,1,+999,9",,,,,,,"SYN027 333 10028 21094 555 92718;AWY030CLR BLO 120 50001 10037 20015;","N01 00000JPWTH 0"
"72565003017","1995-03-27T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","070,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0039,5","-0094,5","10227,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10213,1,08395,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","080,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0044,5","-0094,5","10222,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10207,1,08388,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-27T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","060,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0056,5","-0094,5","10208,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10200,1,08383,5","8,1,017,1,+999,9","00,1",,,,,,"AWY018CLR BLO 120 58017;","Q01+999990APOSP N01 00000JPWTH 0"
